Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	NOD-like receptor signaling pathway	7/181	2.8649990086944273e-10	2.2919992069555418e-08	105.85823754789271	-313.9653002169225	IL1B;IL6;MEFV;NLRP12;NOD2;PSTPIP1;TNF
KEGG_2021_Human	TNF signaling pathway	5/112	1.1171098780714114e-07	4.468439512285645e-06	74.40186915887851	-210.55667833010622	IL1B;IL6;NOD2;TNF;TNFRSF1A
KEGG_2021_Human	Inflammatory bowel disease	4/65	7.733227471018954e-07	2.062193992271721e-05	87.50819672131148	-195.3419859289311	IL1B;IL6;NOD2;TNF
KEGG_2021_Human	Tuberculosis	5/180	1.1964633404245137e-06	2.3929266808490273e-05	45.10285714285714	-139.64032975632463	IL1B;IL6;NOD2;TNF;TNFRSF1A
KEGG_2021_Human	Chagas disease	4/102	4.7476288106462685e-06	7.59620609703403e-05	54.21768707482993	-134.5540755438832	IL1B;IL6;TNF;TNFRSF1A
KEGG_2021_Human	African trypanosomiasis	3/37	1.0384632752750053e-05	0.0001384617700366674	101.26890756302521	-158.85054794063166	IL1B;IL6;TNF
KEGG_2021_Human	Graft-versus-host disease	3/42	1.5293149491516165e-05	0.00015363738345825306	88.23076923076923	-143.80928698800247	IL1B;IL6;TNF
KEGG_2021_Human	Yersinia infection	4/137	1.5363738345825308e-05	0.00015363738345825306	39.774436090225564	-104.03256013781805	IL1B;IL6;MEFV;TNF
KEGG_2021_Human	Malaria	3/50	2.5974439121209737e-05	0.0002077955129696779	73.13981762917933	-125.1475077148889	IL1B;IL6;TNF
KEGG_2021_Human	Non-alcoholic fatty liver disease	4/155	2.5031430482156457e-05	0.0002077955129696779	34.95364238410596	-93.05983781717019	IL1B;IL6;TNF;TNFRSF1A
KEGG_2021_Human	Influenza A	4/172	3.7714889820243616e-05	0.00025733006365626695	31.349206349206348	-84.54495262531024	IL1B;IL6;TNF;TNFRSF1A
KEGG_2021_Human	Legionellosis	3/57	3.859950954844004e-05	0.00025733006365626695	63.6031746031746	-112.5302356283168	IL1B;IL6;TNF
KEGG_2021_Human	Pathogenic Escherichia coli infection	4/197	6.421891077355903e-05	0.00039519329706805555	27.202072538860104	-74.37625984844887	IL1B;IL6;TNF;TNFRSF1A
KEGG_2021_Human	Pertussis	3/76	9.159620399517935e-05	0.0004885130879742898	46.93737769080235	-88.55605413655218	IL1B;IL6;TNF
KEGG_2021_Human	Lipid and atherosclerosis	4/215	9.035438443106581e-05	0.0004885130879742898	24.824644549763033	-68.34725873383007	IL1B;IL6;TNF;TNFRSF1A
KEGG_2021_Human	Human cytomegalovirus infection	4/225	0.00010785574304042276	0.0005392787152021138	23.671191553544496	-65.36509727839072	IL1B;IL6;TNF;TNFRSF1A
KEGG_2021_Human	Coronavirus disease	4/232	0.00012150057084905025	0.0005717673922308247	22.923976608187136	-63.412309433922275	IL1B;IL6;TNF;TNFRSF1A
KEGG_2021_Human	Toll-like receptor signaling pathway	3/104	0.0002329673917108638	0.0006902737532173741	33.806223479490804	-67.40758155759835	IL1B;IL6;TNF
KEGG_2021_Human	C-type lectin receptor signaling pathway	3/104	0.0002329673917108638	0.0006902737532173741	33.806223479490804	-67.40758155759835	IL1B;IL6;TNF
KEGG_2021_Human	Amoebiasis	3/102	0.00021994493140062025	0.0006902737532173741	34.497835497835496	-68.58379435140506	IL1B;IL6;TNF
KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	3/100	0.00020740615092509237	0.0006902737532173741	35.2179675994109	-69.8003308229761	IL6;TNF;TNFRSF1A
KEGG_2021_Human	Rheumatoid arthritis	3/93	0.00016720908178540931	0.0006902737532173741	37.99047619047619	-74.4091590745228	IL1B;IL6;TNF
KEGG_2021_Human	Hematopoietic cell lineage	3/99	0.00020131554786600544	0.0006902737532173741	35.589285714285715	-70.42440314178907	IL1B;IL6;TNF
KEGG_2021_Human	Salmonella infection	4/249	0.00015985480003693624	0.0006902737532173741	21.287074829931974	-59.07439560833883	IL1B;IL6;TNF;TNFRSF1A
KEGG_2021_Human	NF-kappa B signaling pathway	3/104	0.0002329673917108638	0.0006902737532173741	33.806223479490804	-67.40758155759835	IL1B;TNF;TNFRSF1A
KEGG_2021_Human	IL-17 signaling pathway	3/94	0.00017260861398757182	0.0006902737532173741	37.56828885400314	-73.71479219141467	IL1B;IL6;TNF
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	3/100	0.00020740615092509237	0.0006902737532173741	35.2179675994109	-69.8003308229761	IL1B;IL6;TNF
KEGG_2021_Human	Insulin resistance	3/108	0.00026049631963660937	0.0007442751989617412	32.50204081632653	-65.16806085544759	IL6;TNF;TNFRSF1A
KEGG_2021_Human	Cytokine-cytokine receptor interaction	4/295	0.0003074189702429336	0.0008480523317046444	17.81672394043528	-49.58458596249444	IL1B;IL6;TNF;TNFRSF1A
KEGG_2021_Human	Osteoclast differentiation	3/127	0.0004201187826005964	0.0011203167536015903	27.456221198156683	-56.21805005538481	IL1B;TNF;TNFRSF1A
KEGG_2021_Human	Fluid shear stress and atherosclerosis	3/139	0.0005476317685268026	0.0014132432736175548	24.99579831932773	-51.672386684351224	IL1B;TNF;TNFRSF1A
KEGG_2021_Human	Alzheimer disease	4/369	0.0007223109472324288	0.0018057773680810719	14.069406392694065	-38.837531411044004	IL1B;IL6;TNF;TNFRSF1A
KEGG_2021_Human	Necroptosis	3/159	0.0008112107732862489	0.001966571571603028	21.736263736263737	-45.441996978119036	IL1B;TNF;TNFRSF1A
KEGG_2021_Human	Type I diabetes mellitus	2/43	0.0012123028259538784	0.0028524772375385374	48.94512195121951	-56.84526782917664	IL1B;TNF
KEGG_2021_Human	Pathways of neurodegeneration	4/475	0.0018650609703256306	0.004262996503601442	10.753007784854919	-28.8390927430974	IL1B;IL6;TNF;TNFRSF1A
