Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	cAMP signaling pathway	5/216	2.9489935601622585e-06	0.00014450068444795067	37.23696682464455	-118.20021816179168	EP300;GCG;GIP;GIPR;GLP1R
KEGG_2021_Human	Ferroptosis	3/41	1.4210039899252074e-05	0.00034814597753167584	90.56390977443608	-146.56914663391532	ACSL4;CYBB;STEAP3
KEGG_2021_Human	Insulin secretion	3/86	0.0001324740846980751	0.0021637433834018932	41.230636833046475	-79.65388581050792	GCG;GIP;GLP1R
KEGG_2021_Human	Neuroactive ligand-receptor interaction	4/341	0.0005351618124547931	0.006555732202571217	15.293768545994066	-42.41027454304954	GCG;GIP;GIPR;GLP1R
KEGG_2021_Human	HIF-1 signaling pathway	2/109	0.007564767477927373	0.06177893440307355	18.600467289719628	-24.98176436194636	CYBB;EP300
KEGG_2021_Human	Glucagon signaling pathway	2/107	0.00729809140286639	0.06177893440307355	18.95952380952381	-25.42995427691617	EP300;GCG
KEGG_2021_Human	Fatty acid biosynthesis	1/18	0.022072807228795267	0.15450965060156688	52.62091503267974	-25.018935329511017	ACSL4
KEGG_2021_Human	Thermogenesis	2/232	0.03174764714886429	0.1944543387867938	8.519565217391305	-11.194266119915625	ACSL4;GCG
KEGG_2021_Human	Fatty acid degradation	1/43	0.052002121863896134	0.2633977194736193	21.232804232804234	-12.171283962486152	ACSL4
KEGG_2021_Human	Adherens junction	1/71	0.08454220466511847	0.2633977194736193	12.695238095238095	-7.638591016595616	EP300
KEGG_2021_Human	Adipocytokine signaling pathway	1/69	0.08225170002715665	0.2633977194736193	13.071895424836601	-7.854937277937848	ACSL4
KEGG_2021_Human	Renal cell carcinoma	1/69	0.08225170002715665	0.2633977194736193	13.071895424836601	-7.854937277937848	EP300
KEGG_2021_Human	PPAR signaling pathway	1/74	0.0879683156429337	0.2633977194736193	12.168949771689498	-7.333238410134627	ACSL4
KEGG_2021_Human	Notch signaling pathway	1/59	0.07072162222736704	0.2633977194736193	15.344827586206897	-9.124402207995153	EP300
KEGG_2021_Human	Long-term potentiation	1/67	0.07995603885498047	0.2633977194736193	13.47138047138047	-8.082458738692866	EP300
KEGG_2021_Human	p53 signaling pathway	1/73	0.0868275630671275	0.2633977194736193	12.339506172839506	-7.43259286356604	STEAP3
KEGG_2021_Human	Leishmaniasis	1/77	0.09138288226635771	0.2633977194736193	11.68421052631579	-7.04872976578505	CYBB
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	1/100	0.11718138394436346	0.26345952560544744	8.94388327721661	-5.375723879218761	CYBB
KEGG_2021_Human	Prostate cancer	1/97	0.11385418156418702	0.26345952560544744	9.226851851851851	-5.553951626329874	EP300
KEGG_2021_Human	TGF-beta signaling pathway	1/94	0.11051569770952978	0.26345952560544744	9.528076463560334	-5.7422174156532195	EP300
KEGG_2021_Human	Melanogenesis	1/101	0.11828795027183354	0.26345952560544744	8.853333333333333	-5.318405524022337	EP300
KEGG_2021_Human	Peroxisome	1/82	0.09704826642438931	0.26345952560544744	10.956104252400548	-6.615247747466243	ACSL4
KEGG_2021_Human	Growth hormone synthesis, secretion and action	1/119	0.13799386385009413	0.270248039971363	7.4858757062146895	-4.435243302362896	EP300
KEGG_2021_Human	Cell cycle	1/124	0.14339691916847833	0.270248039971363	7.177055103884372	-4.231046804704064	EP300
KEGG_2021_Human	Thyroid hormone signaling pathway	1/121	0.14015875566728583	0.270248039971363	7.359259259259259	-4.351741094826131	EP300
KEGG_2021_Human	Leukocyte transendothelial migration	1/114	0.13256015588280526	0.270248039971363	7.822025565388397	-4.655477238055189	CYBB
KEGG_2021_Human	FoxO signaling pathway	1/131	0.1509099928727911	0.2738736907691394	6.7846153846153845	-3.968927686510734	EP300
KEGG_2021_Human	Influenza A	1/172	0.1937366175133076	0.28246130340014397	5.131254061078622	-2.8313674486945275	EP300
KEGG_2021_Human	Diabetic cardiomyopathy	1/203	0.22481613944093093	0.28246130340014397	4.326732673267327	-2.2588473265567357	CYBB
KEGG_2021_Human	Phagosome	1/152	0.17309473207732412	0.28246130340014397	5.82560706401766	-3.3156870475343334	CYBB
KEGG_2021_Human	Viral carcinogenesis	1/203	0.22481613944093093	0.28246130340014397	4.326732673267327	-2.2588473265567357	EP300
KEGG_2021_Human	Tuberculosis	1/180	0.20186266926868635	0.28246130340014397	4.896958410924891	-2.6658400097237527	EP300
KEGG_2021_Human	Wnt signaling pathway	1/166	0.1875932968535885	0.28246130340014397	5.321885521885521	-2.9652743858654524	EP300
KEGG_2021_Human	Necroptosis	1/159	0.18037286671285227	0.28246130340014397	5.562587904360056	-3.1333425612983894	CYBB
KEGG_2021_Human	JAK-STAT signaling pathway	1/162	0.18347437883820783	0.28246130340014397	5.456866804692892	-3.0596637281364782	EP300
KEGG_2021_Human	Neutrophil extracellular trap formation	1/189	0.21091631211370437	0.28246130340014397	4.657210401891253	-2.4954112144854435	CYBB
KEGG_2021_Human	Hepatitis B	1/162	0.18347437883820783	0.28246130340014397	5.456866804692892	-3.0596637281364782	EP300
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	1/193	0.21491040066934372	0.28246130340014397	4.55787037037037	-2.4244944960200487	EP300
KEGG_2021_Human	NOD-like receptor signaling pathway	1/181	0.20287322552436027	0.28246130340014397	4.869135802469136	-2.6461154603833723	CYBB
KEGG_2021_Human	Lipid and atherosclerosis	1/215	0.23655445762047492	0.28734499927269047	4.077881619937695	-2.079575623138921	CYBB
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	1/219	0.24043153000367978	0.28734499927269047	4.001019367991845	-2.0240281738454993	EP300
KEGG_2021_Human	Coronavirus disease	1/232	0.25290994493508406	0.29506160242426477	3.7696007696007694	-1.8563524399324505	CYBB
KEGG_2021_Human	Prion disease	1/273	0.2910658516731848	0.33167969144153614	3.184640522875817	-1.4307154955453085	CYBB
KEGG_2021_Human	MicroRNAs in cancer	1/310	0.3239838755949599	0.3527824423145119	2.7900035958288387	-1.143955577607994	EP300
KEGG_2021_Human	Huntington disease	1/306	0.32049274018188956	0.3527824423145119	2.8280510018214935	-1.1715156192121785	EP300
KEGG_2021_Human	Human papillomavirus infection	1/331	0.3420488957114324	0.36435643238826493	2.6053872053872054	-1.0106876845884132	EP300
KEGG_2021_Human	Alzheimer disease	1/369	0.3736370340305108	0.3895364822871283	2.32487922705314	-0.8103995559567543	CYBB
