Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	African trypanosomiasis	2/37	0.0003027033562106621	0.00481289518602765	114.81428571428572	-96.66306685601228	IFNG;IL12B
KEGG_2021_Human	Allograft rejection	2/38	0.0003194145146128947	0.00481289518602765	111.61111111111111	-94.7203515116143	IFNG;IL12B
KEGG_2021_Human	Type I diabetes mellitus	2/43	0.00040960810093852343	0.00481289518602765	97.9390243902439	-86.15609308116213	IFNG;IL12B
KEGG_2021_Human	JAK-STAT signaling pathway	3/162	0.00015148653445602324	0.00481289518602765	49.76729559748428	-73.77886749642096	CSF3;IFNG;IL12B
KEGG_2021_Human	Malaria	2/50	0.0005543839088127946	0.0052112087428402695	83.58333333333333	-76.62828873254583	CSF3;IFNG
KEGG_2021_Human	Inflammatory bowel disease	2/65	0.0009366565511619811	0.006288979700659016	63.56349206349206	-62.20966262529456	IFNG;IL12B
KEGG_2021_Human	Cytokine-cytokine receptor interaction	3/295	0.0008882958461619043	0.006288979700659016	26.643835616438356	-42.53850871555259	CSF3;IFNG;IL12B
KEGG_2021_Human	Leishmaniasis	2/77	0.0013123938221413884	0.0070316388395965405	53.31333333333333	-54.18448864805464	IFNG;IL12B
KEGG_2021_Human	Antigen processing and presentation	2/78	0.0013464840331142312	0.0070316388395965405	52.60526315789474	-53.61083408750629	CD8A;IFNG
KEGG_2021_Human	Th1 and Th2 cell differentiation	2/92	0.0018682225381984907	0.007460140035688784	44.34444444444444	-46.70756439488757	IFNG;IL12B
KEGG_2021_Human	Chagas disease	2/102	0.0022912880905057356	0.007460140035688784	39.86	-42.7794769429635	IFNG;IL12B
KEGG_2021_Human	Amoebiasis	2/102	0.0022912880905057356	0.007460140035688784	39.86	-42.7794769429635	IFNG;IL12B
KEGG_2021_Human	IL-17 signaling pathway	2/94	0.0019494944422715754	0.007460140035688784	43.369565217391305	-45.865269570337205	CSF3;IFNG
KEGG_2021_Human	Hematopoietic cell lineage	2/99	0.002159990645640592	0.007460140035688784	41.108247422680414	-43.88687269397159	CD8A;CSF3
KEGG_2021_Human	T cell receptor signaling pathway	2/104	0.0023808957560708887	0.007460140035688784	39.068627450980394	-42.07153869666918	CD8A;IFNG
KEGG_2021_Human	Toxoplasmosis	2/112	0.0027558602002086857	0.008095339338113015	36.19090909090909	-39.457072420125975	IFNG;IL12B
KEGG_2021_Human	Influenza A	2/172	0.006391068775777109	0.017669425438913183	23.241176470588236	-26.762064197958903	IFNG;IL12B
KEGG_2021_Human	Tuberculosis	2/180	0.006982594833510711	0.018232330954166858	22.174157303370787	-25.633694397024296	IFNG;IL12B
KEGG_2021_Human	Coronavirus disease	2/232	0.01141445787015243	0.02823576420511391	17.047826086956523	-19.988557009688172	CSF3;IL12B
KEGG_2021_Human	Primary immunodeficiency	1/38	0.027903484887439742	0.0655731894854834	43.432432432432435	-20.757297968340826	CD8A
KEGG_2021_Human	Proteasome	1/46	0.03369442503878586	0.06885382507925805	35.675555555555555	-17.771655675779176	IFNG
KEGG_2021_Human	ABC transporters	1/45	0.03297213359120056	0.06885382507925805	36.49090909090909	-18.095654724367414	ABCB6
KEGG_2021_Human	Graft-versus-host disease	1/42	0.030802559205977537	0.06885382507925805	39.17560975609756	-19.14489429425226	IFNG
KEGG_2021_Human	Legionellosis	1/57	0.04161000437067011	0.08148625855922897	28.62857142857143	-14.85493601626984	IL12B
KEGG_2021_Human	Herpes simplex virus 1 infection	2/498	0.048204217373218325	0.09062392866165045	7.637096774193548	-8.392721350361835	IFNG;IL12B
KEGG_2021_Human	RIG-I-like receptor signaling pathway	1/70	0.05089504372019083	0.09200257903265266	23.19710144927536	-12.439025131469526	IL12B
KEGG_2021_Human	Pertussis	1/76	0.05515509285466723	0.09258176300604856	21.325333333333333	-11.565411113714077	IL12B
KEGG_2021_Human	Pathways in cancer	2/531	0.0542018140287265	0.09258176300604856	7.129489603024575	-7.712746063637949	IFNG;IL12B
KEGG_2021_Human	Rheumatoid arthritis	1/93	0.06713879352938526	0.10285382017829953	17.347826086956523	-9.625454500895865	IFNG
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	1/89	0.06433055852556617	0.10285382017829953	18.145454545454545	-10.024418173587607	IFNG
