Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Chronic myeloid leukemia	7/76	5.774564025891377e-13	7.33369631288205e-11	270.4975845410628	-521.0367099479624	BRAF;CBL;KRAS;MAPK1;PTPN11;RAF1;SOS1
KEGG_2021_Human	Renal cell carcinoma	6/69	6.362284067331453e-11	4.0400503827554726e-09	190.5952380952381	-458.23071562132344	BRAF;KRAS;MAPK1;PTPN11;RAF1;SOS1
KEGG_2021_Human	ErbB signaling pathway	6/85	2.3053411761684828e-10	9.75927764577991e-09	151.68987341772151	-399.03299278264757	BRAF;CBL;KRAS;MAPK1;RAF1;SOS1
KEGG_2021_Human	Proteoglycans in cancer	7/205	6.890157034599341e-10	2.1876248584852907e-08	92.74410774410775	-284.48266779362524	BRAF;CBL;KRAS;MAPK1;PTPN11;RAF1;SOS1
KEGG_2021_Human	Neurotrophin signaling pathway	6/119	1.8026532893354827e-09	4.5787393549121263e-08	105.59734513274336	-308.64732996592954	BRAF;KRAS;MAPK1;PTPN11;RAF1;SOS1
KEGG_2021_Human	Natural killer cell mediated cytotoxicity	6/131	3.22986834076209e-09	6.725310274902413e-08	95.316	-285.46143465447136	BRAF;KRAS;MAPK1;PTPN11;RAF1;SOS1
KEGG_2021_Human	Insulin signaling pathway	6/137	4.23641592119837e-09	6.725310274902413e-08	90.88167938931298	-275.117151721274	BRAF;CBL;KRAS;MAPK1;RAF1;SOS1
KEGG_2021_Human	Endometrial cancer	5/58	3.924235171479762e-09	6.725310274902413e-08	151.22641509433961	-357.01450658069916	BRAF;KRAS;MAPK1;RAF1;SOS1
KEGG_2021_Human	Acute myeloid leukemia	5/67	8.23250285323093e-09	1.1616976248448091e-07	129.1290322580645	-319.121405242259	BRAF;KRAS;MAPK1;RAF1;SOS1
KEGG_2021_Human	Non-small cell lung cancer	5/72	1.1895933602685599e-08	1.510783567541071e-07	119.41791044776119	-301.5255310007327	BRAF;KRAS;MAPK1;RAF1;SOS1
KEGG_2021_Human	Glioma	5/75	1.4651480307214275e-08	1.6915799991056482e-07	114.25714285714285	-291.91790397658275	BRAF;KRAS;MAPK1;RAF1;SOS1
KEGG_2021_Human	Colorectal cancer	5/86	2.9395451563588622e-08	3.111018623813129e-07	98.60493827160494	-261.58735105388666	BRAF;KRAS;MAPK1;RAF1;SOS1
