Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Lysosome	8/128	1.3979667301701514e-13	2.5163401143062727e-12	264.93333333333334	-457.4549917212001	CTSA;GALC;GBA;GLB1;GM2A;HEXA;HEXB;SMPD1
KEGG_2021_Human	Other glycan degradation	4/18	3.594526027373809e-09	3.235073424636428e-08	383.5238095238095	-518.2569028101663	GBA;GLB1;HEXA;HEXB
KEGG_2021_Human	Sphingolipid metabolism	4/49	2.44330405510083e-07	1.465982433060498e-06	118.85925925925926	-244.38758330262337	GALC;GBA;GLB1;SMPD1
KEGG_2021_Human	Glycosaminoglycan degradation	3/19	1.3103428309570358e-06	5.896542739306661e-06	215.67857142857142	-263.33895641664805	GLB1;HEXA;HEXB
KEGG_2021_Human	Glycosphingolipid biosynthesis	3/45	1.8866363880503046e-05	6.791890996981097e-05	81.89795918367346	-136.1557171166118	GLB1;HEXA;HEXB
KEGG_2021_Human	Various types of N-glycan biosynthesis	2/39	0.00099744648103578	0.00299233944310734	54.263513513513516	-61.56415953651588	HEXA;HEXB
KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	2/48	0.0015093757711636376	0.0038812519829922107	43.59782608695652	-51.89779709972968	HEXA;HEXB
KEGG_2021_Human	Renin-angiotensin system	1/23	0.028125816737661832	0.06328308765973913	40.63636363636363	-20.601670877696893	CTSA
KEGG_2021_Human	Galactose metabolism	1/31	0.03774052193970927	0.07548104387941854	29.77037037037037	-16.126223630092912	GLB1
KEGG_2021_Human	Viral myocarditis	1/60	0.07188046794101291	0.12938484229382324	15.08286252354049	-8.981081638876871	SGCG
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	1/77	0.09138288226635771	0.14953562552676716	11.68421052631579	-7.04872976578505	SGCG
KEGG_2021_Human	Hypertrophic cardiomyopathy	1/90	0.10604677818396174	0.1561051506273509	9.961298377028713	-6.010407578745034	SGCG
KEGG_2021_Human	Dilated cardiomyopathy	1/96	0.11274260878642009	0.1561051506273509	9.32514619883041	-5.615549699272252	SGCG
KEGG_2021_Human	Serotonergic synapse	1/113	0.1314697223892576	0.16559263662011295	7.892857142857143	-4.701617375992292	APP
KEGG_2021_Human	Sphingolipid signaling pathway	1/119	0.13799386385009413	0.16559263662011295	7.4858757062146895	-4.435243302362896	SMPD1
KEGG_2021_Human	Necroptosis	1/159	0.18037286671285227	0.20291947505195881	5.562587904360056	-3.1333425612983894	SMPD1
KEGG_2021_Human	Alzheimer disease	1/369	0.3736370340305108	0.3956156830911291	2.32487922705314	-0.8103995559567543	APP
KEGG_2021_Human	Pathways of neurodegeneration	1/475	0.45466905008847364	0.45466905008847364	1.7801218940459447	-0.4367315309409891	APP
