Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Hippo signaling pathway	3/163	0.0008721049172913414	0.021802622932283532	21.182142857142857	-44.35724000081694	AMH;DLG5;WNT4
KEGG_2021_Human	mTOR signaling pathway	1/154	0.17518011116339122	0.2788907869601355	5.74800290486565	-3.2620286219941206	WNT4
KEGG_2021_Human	Basal cell carcinoma	1/63	0.0753492056247738	0.2788907869601355	14.347670250896057	-8.574814690072902	WNT4
KEGG_2021_Human	Breast cancer	1/147	0.16786050842791683	0.2788907869601355	6.0289193302891935	-3.455697502915966	WNT4
KEGG_2021_Human	Cushing syndrome	1/155	0.17622102470306392	0.2788907869601355	5.70995670995671	-3.235678410841787	WNT4
KEGG_2021_Human	Hepatocellular carcinoma	1/168	0.18964573513289215	0.2788907869601355	5.256819693945443	-2.919648521708157	WNT4
KEGG_2021_Human	Melanogenesis	1/101	0.11828795027183354	0.2788907869601355	8.853333333333333	-5.318405524022337	WNT4
KEGG_2021_Human	Maturity onset diabetes of the young	1/26	0.03174141642153645	0.2788907869601355	35.74666666666667	-18.6524135039421	HNF1B
KEGG_2021_Human	Gastric cancer	1/149	0.16995776547310146	0.2788907869601355	5.945945945945946	-3.3986573195730956	WNT4
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	1/143	0.163651680714637	0.2788907869601355	6.2018779342723	-3.57415842622014	WNT4
KEGG_2021_Human	TGF-beta signaling pathway	1/94	0.11051569770952978	0.2788907869601355	9.528076463560334	-5.7422174156532195	AMH
KEGG_2021_Human	Thyroid cancer	1/37	0.04489527895199197	0.2788907869601355	24.790123456790123	-13.876145105511855	PAX8
KEGG_2021_Human	Thyroid hormone signaling pathway	1/121	0.14015875566728583	0.2788907869601355	7.359259259259259	-4.351741094826131	WNT4
KEGG_2021_Human	Thyroid hormone synthesis	1/75	0.0891077855134448	0.2788907869601355	12.003003003003004	-7.236197160831004	PAX8
KEGG_2021_Human	Wnt signaling pathway	1/166	0.1875932968535885	0.2788907869601355	5.321885521885521	-2.9652743858654524	WNT4
KEGG_2021_Human	AMPK signaling pathway	1/120	0.13907692219429554	0.2788907869601355	7.4220354808590105	-4.393179099544486	TBC1D1
KEGG_2021_Human	Pathways in cancer	2/531	0.13679480156092927	0.2788907869601355	3.5628544423440456	-3.410136075895621	PAX8;WNT4
KEGG_2021_Human	Axon guidance	1/182	0.2038826300760579	0.2814652474670627	4.841620626151013	-2.6265948500338347	WNT4
KEGG_2021_Human	Transcriptional misregulation in cancer	1/192	0.21391358807496763	0.2814652474670627	4.5823152995927865	-2.441961042053517	PAX8
KEGG_2021_Human	cAMP signaling pathway	1/216	0.23752539179620868	0.2827683235669151	4.058397932816537	-2.065502377074288	AMH
KEGG_2021_Human	Proteoglycans in cancer	1/205	0.22678373523038298	0.2827683235669151	4.283224400871459	-2.2275706216550177	WNT4
KEGG_2021_Human	Cytokine-cytokine receptor interaction	1/295	0.310808292768788	0.35319124178271366	2.9380196523053668	-1.2513063817932166	AMH
KEGG_2021_Human	Human papillomavirus infection	1/331	0.3420488957114324	0.3717922779472091	2.6053872053872054	-1.0106876845884132	WNT4
KEGG_2021_Human	Alzheimer disease	1/369	0.3736370340305108	0.3892052437817821	2.32487922705314	-0.8103995559567543	WNT4
KEGG_2021_Human	Pathways of neurodegeneration	1/475	0.45466905008847364	0.45466905008847364	1.7801218940459447	-0.4367315309409891	WNT4
