Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Bladder cancer	5/41	6.474830278179749e-10	6.604326883743344e-08	223.11111111111111	-463.0854102646915	CCND1;CDKN2A;EGF;EGFR;TP53
KEGG_2021_Human	Melanoma	5/72	1.1895933602685599e-08	2.664771781092923e-07	119.41791044776119	-301.5255310007327	CCND1;CDKN2A;EGF;EGFR;TP53
KEGG_2021_Human	Glioma	5/75	1.4651480307214275e-08	2.664771781092923e-07	114.25714285714285	-291.91790397658275	CCND1;CDKN2A;EGF;EGFR;TP53
KEGG_2021_Human	MicroRNAs in cancer	7/310	1.2462051143391919e-08	2.664771781092923e-07	59.796479647964794	-198.25140346933884	BCL2;CCND1;CDKN2A;EGFR;TNC;TP53;TP63
KEGG_2021_Human	Pancreatic cancer	5/76	1.5675128124076017e-08	2.664771781092923e-07	112.63380281690141	-288.85723035226965	CCND1;CDKN2A;EGF;EGFR;TP53
KEGG_2021_Human	Non-small cell lung cancer	5/72	1.1895933602685599e-08	2.664771781092923e-07	119.41791044776119	-301.5255310007327	CCND1;CDKN2A;EGF;EGFR;TP53
KEGG_2021_Human	Colorectal cancer	5/86	2.9395451563588622e-08	3.99816896747986e-07	98.60493827160494	-261.58735105388666	BCL2;CCND1;EGF;EGFR;TP53
KEGG_2021_Human	PI3K-Akt signaling pathway	7/354	3.13581879802342e-08	3.99816896747986e-07	51.918347742555234	-175.20743416736036	BCL2;CCND1;EGF;EGFR;IFNA1;TNC;TP53
KEGG_2021_Human	Prostate cancer	5/97	5.4085780869589264e-08	6.129721831886783e-07	86.69565217391305	-237.1712976551275	BCL2;CCND1;EGF;EGFR;TP53
KEGG_2021_Human	Endometrial cancer	4/58	4.866365645777712e-07	4.374060554862394e-06	98.93827160493827	-213.9782421683718	CCND1;EGF;EGFR;TP53
KEGG_2021_Human	Pathways in cancer	7/531	5.145953593955757e-07	4.374060554862394e-06	33.592875318066156	-117.25791336202394	BCL2;CCND1;CDKN2A;EGF;EGFR;IFNA1;TP53
KEGG_2021_Human	Gastric cancer	5/149	4.670966590157567e-07	4.374060554862394e-06	55.02777777777778	-165.06046920792772	BCL2;CCND1;EGF;EGFR;TP53
KEGG_2021_Human	Hepatitis C	5/157	6.062762738655014e-07	4.756936918021626e-06	52.078947368421055	-157.67845628585505	CCND1;EGF;EGFR;IFNA1;TP53
KEGG_2021_Human	JAK-STAT signaling pathway	5/162	7.08729574350555e-07	5.163601184554043e-06	50.388535031847134	-153.38399251928269	BCL2;CCND1;EGF;EGFR;IFNA1
KEGG_2021_Human	Human papillomavirus infection	6/331	8.268545636565597e-07	5.622611032864606e-06	35.73692307692308	-124.96694059015282	CCND1;EGF;EGFR;IFNA1;TNC;TP53
KEGG_2021_Human	p53 signaling pathway	4/73	1.2372867476055486e-06	7.887703015985372e-06	77.28502415458937	-177.8110085345171	BCL2;CCND1;CDKN2A;TP53
KEGG_2021_Human	Focal adhesion	5/201	2.066756855839035e-06	1.240054113503421e-05	40.16326530612245	-126.32551002134717	BCL2;CCND1;EGF;EGFR;TNC
KEGG_2021_Human	Human cytomegalovirus infection	5/225	3.60640803391693e-06	2.0436312192195935e-05	35.67272727272727	-113.77866048874807	CCND1;CDKN2A;EGFR;IFNA1;TP53
KEGG_2021_Human	Measles	4/139	1.6271599911932136e-05	8.735279952721463e-05	39.175308641975306	-102.69295126036515	BCL2;CCND1;IFNA1;TP53
KEGG_2021_Human	Breast cancer	4/147	2.0304341193526998e-05	0.00010355214008698769	36.946386946386944	-97.65028859286629	CCND1;EGF;EGFR;TP53
KEGG_2021_Human	Hepatocellular carcinoma	4/168	3.4380880466544094e-05	0.00016699284798035702	32.13008130081301	-86.4138745753221	CCND1;CDKN2A;EGFR;TP53
KEGG_2021_Human	Epstein-Barr virus infection	4/202	7.083103438365334e-05	0.00032839843214239276	26.4983164983165	-72.60755777125968	BCL2;CCND1;IFNA1;TP53
KEGG_2021_Human	Chronic myeloid leukemia	3/76	9.159620399517935e-05	0.00040620925250036056	46.93737769080235	-88.55605413655218	CCND1;CDKN2A;TP53
KEGG_2021_Human	Chemical carcinogenesis	4/239	0.00013636702582860217	0.0005795598597715593	22.22127659574468	-61.560372574383265	BCL2;CCND1;EGF;EGFR
KEGG_2021_Human	Small cell lung cancer	3/92	0.00016192103282048912	0.0006606378139075957	38.42215088282504	-75.11644417571499	BCL2;CCND1;TP53
KEGG_2021_Human	HIF-1 signaling pathway	3/109	0.00026769368967035696	0.0010501829363990928	32.19137466307278	-64.6303441766756	BCL2;EGF;EGFR
