Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Yersinia infection	4/137	1.5363738345825308e-05	0.0006913682255621388	39.774436090225564	-104.03256013781805	CDC42;WAS;WASL;WIPF1
KEGG_2021_Human	Tight junction	4/169	3.5193150621845766e-05	0.0007918458889915297	31.931313131313132	-85.93945892243164	CDC42;MSN;WAS;WHAMM
KEGG_2021_Human	Adherens junction	3/71	7.471264531259759e-05	0.0008405172597667228	50.42016806722689	-93.79891173136292	CDC42;WAS;WASL
KEGG_2021_Human	Pathogenic Escherichia coli infection	4/197	6.421891077355903e-05	0.0008405172597667228	27.202072538860104	-74.37625984844887	CDC42;NCK1;WASL;WIPF1
KEGG_2021_Human	Regulation of actin cytoskeleton	3/218	0.002021695627261211	0.0181952606453509	15.653820598006645	-33.071130509937596	CDC42;MSN;WASL
KEGG_2021_Human	Endocytosis	3/252	0.0030593909359302026	0.02294543201947652	13.457831325301205	-28.324076005028484	CDC42;WASL;WIPF1
KEGG_2021_Human	Bacterial invasion of epithelial cells	2/77	0.0038409427449733026	0.024691774789114086	26.643333333333334	-34.49723066158141	CDC42;WASL
KEGG_2021_Human	Fc gamma R-mediated phagocytosis	2/97	0.006031622120792857	0.03392787442945982	20.981578947368423	-27.909669646620806	CDC42;WAS
KEGG_2021_Human	T cell receptor signaling pathway	2/104	0.006906399428166279	0.03453199714083139	19.524509803921568	-26.130280011490946	CDC42;NCK1
KEGG_2021_Human	Leukocyte transendothelial migration	2/114	0.008250737618367619	0.03712831928265429	17.758928571428573	-23.921532741216183	CDC42;MSN
KEGG_2021_Human	Axon guidance	2/182	0.020171001667084437	0.08251773409261816	10.955555555555556	-14.770188549056966	CDC42;NCK1
KEGG_2021_Human	Chemokine signaling pathway	2/192	0.0223068963273402	0.08365086122752576	10.365789473684211	-13.920708621090329	CDC42;WAS
KEGG_2021_Human	Rap1 signaling pathway	2/210	0.026381440852868025	0.08479748845564722	9.447115384615385	-12.577019344618241	CDC42;CSF1
KEGG_2021_Human	Proteoglycans in cancer	2/205	0.025220492252545426	0.08479748845564722	9.685960591133005	-12.928804077098514	CDC42;MSN
KEGG_2021_Human	Ras signaling pathway	2/232	0.03174764714886429	0.09524294144659289	8.519565217391305	-11.194266119915625	CDC42;CSF1
KEGG_2021_Human	Salmonella infection	2/249	0.03617242514905692	0.09575053715926832	7.915991902834008	-10.280113155611538	CDC42;WASL
KEGG_2021_Human	Shigellosis	2/246	0.035374463538784595	0.09575053715926832	8.01639344262295	-10.432967830507518	CDC42;WASL
KEGG_2021_Human	MAPK signaling pathway	2/294	0.04897898942595734	0.12244747356489334	6.657534246575342	-8.337786615237395	CDC42;CSF1
KEGG_2021_Human	VEGF signaling pathway	1/59	0.07072162222736704	0.16749857895955353	15.344827586206897	-9.124402207995153	CDC42
KEGG_2021_Human	Epithelial cell signaling in Helicobacter pylori infection	1/70	0.08339759626885078	0.1787091348618231	12.880837359098228	-7.74542097629872	CDC42
KEGG_2021_Human	Renal cell carcinoma	1/69	0.08225170002715665	0.1787091348618231	13.071895424836601	-7.854937277937848	CDC42
KEGG_2021_Human	GnRH signaling pathway	1/93	0.1094003568916107	0.18183318198263296	9.632850241545894	-5.8073541800756905	CDC42
KEGG_2021_Human	Hematopoietic cell lineage	1/99	0.11607356788707196	0.18183318198263296	9.036281179138323	-5.434068642481248	CSF1
KEGG_2021_Human	ErbB signaling pathway	1/85	0.10043221696214563	0.18183318198263296	10.56084656084656	-6.37671991533167	NCK1
KEGG_2021_Human	Choline metabolism in cancer	1/98	0.11496450084552494	0.18183318198263296	9.130584192439862	-5.49346810373269	WAS
KEGG_2021_Human	Pancreatic cancer	1/76	0.09024597396088518	0.18183318198263296	11.841481481481482	-7.141387005986298	CDC42
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	1/100	0.11718138394436346	0.18183318198263296	8.94388327721661	-5.375723879218761	CDC42
KEGG_2021_Human	Rheumatoid arthritis	1/93	0.1094003568916107	0.18183318198263296	9.632850241545894	-5.8073541800756905	CSF1
KEGG_2021_Human	Viral protein interaction with cytokine and cytokine receptor	1/100	0.11718138394436346	0.18183318198263296	8.94388327721661	-5.375723879218761	CSF1
KEGG_2021_Human	TNF signaling pathway	1/112	0.13037805537365837	0.19556708306048756	7.964964964964965	-4.748494648054986	CSF1
